year,month,hour,holiday,weekday,workingday,temp,feel_temp,humidity,windspeed,season_spring,season_summer,season_winter,weather_heavy_rain,weather_misty,weather_rain,count
0,1,8,False,6,False,6.5600000000000005,9.09,0.93,7.0015,True,False,False,False,False,True,15
0,1,9,False,6,False,6.5600000000000005,9.09,0.93,7.0015,True,False,False,False,False,True,20
0,1,10,False,6,False,7.38,9.85,0.8,11.0014,True,False,False,False,True,False,61
0,1,11,False,6,False,8.200000000000001,9.09,0.69,26.0027,True,False,False,False,True,False,62
0,1,12,False,6,False,8.200000000000001,9.09,0.59,23.9994,True,False,False,False,True,False,98
0,1,13,False,6,False,8.200000000000001,9.09,0.44,22.0028,True,False,False,False,False,False,102
0,1,14,False,6,False,8.200000000000001,8.334999999999999,0.32,32.9975,True,False,False,False,False,False,95
0,1,15,False,6,False,8.200000000000001,8.334999999999999,0.32,30.0026,True,False,False,False,False,False,74
0,1,16,False,6,False,7.38,6.819999999999999,0.29,30.0026,True,False,False,False,False,False,76
0,1,17,False,6,False,6.5600000000000005,6.0600000000000005,0.37,36.9974,True,False,False,False,False,False,69
0,1,18,False,6,False,5.74,6.0600000000000005,0.39,19.9995,True,False,False,False,False,False,55
0,1,19,False,6,False,5.74,6.0600000000000005,0.36,16.997899999999998,True,False,False,False,False,False,30
0,1,20,False,6,False,4.92,6.0600000000000005,0.36,16.997899999999998,True,False,False,False,False,False,28
0,1,21,False,6,False,4.92,5.305,0.39,23.9994,True,False,False,False,False,False,37
0,1,22,False,6,False,4.92,5.305,0.36,26.0027,True,False,False,False,False,False,34
0,1,23,False,6,False,4.1000000000000005,3.03,0.39,30.0026,True,False,False,False,False,False,22
0,1,0,False,0,False,4.1000000000000005,3.790000000000001,0.42,26.0027,True,False,False,False,False,False,25
0,1,1,False,0,False,4.1000000000000005,3.03,0.42,31.0009,True,False,False,False,False,False,12
0,1,2,False,0,False,4.1000000000000005,3.03,0.46,31.0009,True,False,False,False,False,False,11
0,1,3,False,0,False,4.1000000000000005,3.790000000000001,0.46,27.9993,True,False,False,False,False,False,4
0,1,4,False,0,False,3.28,4.545,0.53,12.998,True,False,False,False,False,False,1
0,1,5,False,0,False,3.28,4.545,0.53,12.998,True,False,False,False,False,False,1
0,1,6,False,0,False,4.1000000000000005,4.545,0.49,19.0012,True,False,False,False,False,False,1
0,1,7,False,0,False,3.28,4.545,0.53,12.998,True,False,False,False,False,False,6
0,1,8,False,0,False,4.1000000000000005,4.545,0.49,19.0012,True,False,False,False,False,False,10
0,1,9,False,0,False,4.92,3.790000000000001,0.46,35.0008,True,False,False,False,False,False,19
0,1,10,False,0,False,5.74,5.305,0.43,26.0027,True,False,False,False,False,False,49
0,1,11,False,0,False,6.5600000000000005,6.0600000000000005,0.4,35.0008,True,False,False,False,False,False,49
0,1,12,False,0,False,7.38,6.819999999999999,0.37,30.0026,True,False,False,False,False,False,83
0,1,13,False,0,False,8.200000000000001,8.334999999999999,0.34,30.0026,True,False,False,False,False,False,75
0,1,14,False,0,False,9.02,9.09,0.32,31.0009,True,False,False,False,False,False,72
0,1,15,False,0,False,9.02,9.85,0.35,23.9994,True,False,False,False,False,False,82
0,1,16,False,0,False,8.200000000000001,8.334999999999999,0.34,30.0026,True,False,False,False,False,False,92
0,1,17,False,0,False,7.38,7.575,0.37,26.0027,True,False,False,False,False,False,62
0,1,18,False,0,False,6.5600000000000005,6.819999999999999,0.4,22.0028,True,False,False,False,False,False,48
0,1,19,False,0,False,6.5600000000000005,6.819999999999999,0.43,22.0028,True,False,False,False,False,False,41
0,1,20,False,0,False,5.74,6.0600000000000005,0.46,16.997899999999998,True,False,False,False,False,False,38
0,1,21,False,0,False,5.74,5.305,0.46,27.9993,True,False,False,False,False,False,20
0,1,22,False,0,False,5.74,6.0600000000000005,0.46,19.9995,True,False,False,False,False,False,15
0,1,23,False,0,False,4.92,6.819999999999999,0.5,12.998,True,False,False,False,False,False,6
0,1,0,False,1,True,4.92,6.0600000000000005,0.5,19.0012,True,False,False,False,False,False,5
0,1,1,False,1,True,4.92,6.0600000000000005,0.5,19.0012,True,False,False,False,False,False,1
0,1,2,False,1,True,4.92,6.0600000000000005,0.5,15.0013,True,False,False,False,False,False,3
0,1,3,False,1,True,4.92,6.0600000000000005,0.5,15.0013,True,False,False,False,False,False,1
0,1,4,False,1,True,4.1000000000000005,6.0600000000000005,0.54,8.9981,True,False,False,False,False,False,3
0,1,5,False,1,True,4.1000000000000005,5.305,0.54,16.997899999999998,True,False,False,False,False,False,3
0,1,6,False,1,True,4.92,6.0600000000000005,0.5,19.0012,True,False,False,False,False,False,31
0,1,7,False,1,True,4.92,6.0600000000000005,0.5,15.0013,True,False,False,False,False,False,77
0,1,8,False,1,True,4.92,6.0600000000000005,0.5,19.0012,True,False,False,False,True,False,188
0,1,9,False,1,True,5.74,6.0600000000000005,0.5,16.997899999999998,True,False,False,False,True,False,94
0,1,10,False,1,True,5.74,6.0600000000000005,0.5,19.9995,True,False,False,False,True,False,31
0,1,11,False,1,True,6.5600000000000005,6.819999999999999,0.47,19.0012,True,False,False,False,True,False,30
0,1,12,False,1,True,8.200000000000001,9.09,0.4,19.0012,True,False,False,False,True,False,52
0,1,13,False,1,True,8.200000000000001,9.09,0.4,19.0012,True,False,False,False,True,False,54
0,1,14,False,1,True,8.200000000000001,9.85,0.4,15.0013,True,False,False,False,True,False,47
0,1,15,False,1,True,8.200000000000001,9.85,0.4,15.0013,True,False,False,False,True,False,45
0,1,16,False,1,True,8.200000000000001,10.605,0.4,8.9981,True,False,False,False,False,False,74
0,1,17,False,1,True,8.200000000000001,11.365,0.4,7.0015,True,False,False,False,False,False,178
0,1,18,False,1,True,8.200000000000001,9.85,0.4,15.0013,True,False,False,False,False,False,155
0,1,19,False,1,True,6.5600000000000005,8.334999999999999,0.47,11.0014,True,False,False,False,False,False,95
0,1,20,False,1,True,6.5600000000000005,8.334999999999999,0.5,11.0014,True,False,False,False,False,False,74
0,1,21,False,1,True,5.74,6.819999999999999,0.59,12.998,True,False,False,False,False,False,38
0,1,22,False,1,True,5.74,7.575,0.59,11.0014,True,False,False,False,False,False,24
0,1,23,False,1,True,5.74,7.575,0.59,11.0014,True,False,False,False,False,False,18
0,1,0,False,2,True,5.74,8.334999999999999,0.59,7.0015,True,False,False,False,False,False,12
0,1,1,False,2,True,5.74,7.575,0.59,11.0014,True,False,False,False,False,False,3
0,1,2,False,2,True,6.5600000000000005,7.575,0.55,12.998,True,False,False,False,True,False,3
0,1,5,False,2,True,6.5600000000000005,9.09,0.55,8.9981,True,False,False,False,True,False,6
0,1,6,False,2,True,6.5600000000000005,9.09,0.55,8.9981,True,False,False,False,True,False,27
0,1,7,False,2,True,6.5600000000000005,11.365,0.55,0.0,True,False,False,False,True,False,99
0,1,8,False,2,True,7.38,10.605,0.51,6.0032,True,False,False,False,True,False,217
0,1,9,False,2,True,7.38,9.85,0.51,11.0014,True,False,False,False,True,False,130
0,1,10,False,2,True,8.200000000000001,10.605,0.51,11.0014,True,False,False,False,True,False,54
0,1,11,False,2,True,8.200000000000001,10.605,0.47,8.9981,True,False,False,False,True,False,35
0,1,12,False,2,True,8.200000000000001,11.365,0.51,7.0015,True,False,False,False,True,False,57
0,1,13,False,2,True,8.200000000000001,11.365,0.59,6.0032,True,False,False,False,True,False,52
0,1,14,False,2,True,8.200000000000001,11.365,0.59,6.0032,True,False,False,False,True,False,63
0,1,15,False,2,True,6.5600000000000005,9.85,0.8,6.0032,True,False,False,False,True,False,47
0,1,16,False,2,True,6.5600000000000005,7.575,0.86,15.0013,True,False,False,False,True,False,76
0,1,17,False,2,True,6.5600000000000005,7.575,0.86,15.0013,True,False,False,False,True,False,136
0,1,18,False,2,True,6.5600000000000005,9.09,0.93,7.0015,True,False,False,False,False,True,95
0,1,19,False,2,True,6.5600000000000005,11.365,0.93,0.0,True,False,False,False,False,True,51
0,1,20,False,2,True,6.5600000000000005,7.575,0.93,12.998,True,False,False,False,False,True,32
0,1,21,False,2,True,6.5600000000000005,9.85,0.86,6.0032,True,False,False,False,False,True,20
0,1,22,False,2,True,6.5600000000000005,9.09,0.93,7.0015,True,False,False,False,False,True,29
0,1,23,False,2,True,6.5600000000000005,9.85,0.93,6.0032,True,False,False,False,False,True,19
0,1,0,False,3,True,6.5600000000000005,9.85,0.86,6.0032,True,False,False,False,True,False,7
0,1,1,False,3,True,6.5600000000000005,9.09,0.86,7.0015,True,False,False,False,True,False,6
0,1,2,False,3,True,5.74,7.575,0.86,8.9981,True,False,False,False,False,False,1
0,1,5,False,3,True,5.74,7.575,0.86,11.0014,True,False,False,False,False,False,5
0,1,6,False,3,True,4.92,7.575,0.93,8.9981,True,False,False,False,False,False,16
0,1,7,False,3,True,5.74,7.575,0.69,8.9981,True,False,False,False,False,False,54
0,1,8,False,3,True,6.5600000000000005,8.334999999999999,0.59,11.0014,True,False,False,False,False,False,128
0,1,9,False,3,True,6.5600000000000005,6.819999999999999,0.59,22.0028,True,False,False,False,False,False,81
0,1,10,False,3,True,7.38,9.09,0.55,15.0013,True,False,False,False,False,False,39
0,1,11,False,3,True,8.200000000000001,9.09,0.51,26.0027,True,False,False,False,False,False,35
0,1,12,False,3,True,8.200000000000001,7.575,0.47,39.0007,True,False,False,False,False,False,55
0,1,13,False,3,True,9.02,9.85,0.44,23.9994,True,False,False,False,False,False,49
0,1,14,False,3,True,8.200000000000001,9.09,0.47,22.0028,True,False,False,False,False,False,44
0,1,15,False,3,True,8.200000000000001,8.334999999999999,0.47,27.9993,True,False,False,False,False,False,49
0,1,16,False,3,True,9.02,9.85,0.44,22.0028,True,False,False,False,False,False,68
0,1,17,False,3,True,8.200000000000001,9.09,0.47,23.9994,True,False,False,False,False,False,139
0,1,18,False,3,True,8.200000000000001,7.575,0.47,35.0008,True,False,False,False,False,False,137
0,1,19,False,3,True,7.38,7.575,0.47,27.9993,True,False,False,False,False,False,83
0,1,20,False,3,True,6.5600000000000005,6.819999999999999,0.5,22.0028,True,False,False,False,False,False,56
0,1,21,False,3,True,6.5600000000000005,6.819999999999999,0.55,22.0028,True,False,False,False,False,False,57
0,1,22,False,3,True,6.5600000000000005,6.0600000000000005,0.55,30.0026,True,False,False,False,False,False,33
0,1,23,False,3,True,5.74,5.305,0.59,27.9993,True,False,False,False,False,False,20
0,1,0,False,4,True,5.74,6.0600000000000005,0.59,19.0012,True,False,False,False,False,False,7
0,1,1,False,4,True,5.74,6.0600000000000005,0.5,19.0012,True,False,False,False,False,False,2
0,1,2,False,4,True,5.74,6.0600000000000005,0.5,23.9994,True,False,False,False,False,False,2
0,1,3,False,4,True,5.74,6.0600000000000005,0.5,22.0028,True,False,False,False,False,False,3
0,1,4,False,4,True,5.74,6.0600000000000005,0.5,16.997899999999998,True,False,False,False,False,False,4
0,1,5,False,4,True,5.74,6.0600000000000005,0.5,19.9995,True,False,False,False,False,False,3
0,1,6,False,4,True,4.92,7.575,0.54,8.9981,True,False,False,False,False,False,28
0,1,7,False,4,True,4.92,7.575,0.54,8.9981,True,False,False,False,False,False,72
0,1,8,False,4,True,5.74,6.819999999999999,0.5,12.998,True,False,False,False,False,False,202
0,1,9,False,4,True,5.74,6.0600000000000005,0.5,22.0028,True,False,False,False,False,False,139
0,1,10,False,4,True,6.5600000000000005,6.819999999999999,0.5,23.9994,True,False,False,False,True,False,38
0,1,11,False,4,True,8.200000000000001,8.334999999999999,0.44,30.0026,True,False,False,False,True,False,37
0,1,12,False,4,True,8.200000000000001,8.334999999999999,0.44,27.9993,True,False,False,False,False,False,52
0,1,13,False,4,True,9.02,9.85,0.41,30.0026,True,False,False,False,False,False,83
0,1,14,False,4,True,9.02,9.85,0.41,26.0027,True,False,False,False,False,False,42
0,1,15,False,4,True,9.84,10.605,0.38,19.9995,True,False,False,False,False,False,60
0,1,16,False,4,True,9.84,10.605,0.38,23.9994,True,False,False,False,False,False,78
0,1,17,False,4,True,8.200000000000001,9.09,0.4,19.0012,True,False,False,False,False,False,162
0,1,18,False,4,True,8.200000000000001,9.09,0.4,22.0028,True,False,False,False,False,False,144
0,1,19,False,4,True,6.5600000000000005,7.575,0.47,16.997899999999998,True,False,False,False,False,False,99
0,1,20,False,4,True,6.5600000000000005,7.575,0.47,15.0013,True,False,False,False,False,False,64
0,1,21,False,4,True,5.74,6.0600000000000005,0.46,19.9995,True,False,False,False,False,False,40
0,1,22,False,4,True,5.74,6.0600000000000005,0.46,22.0028,True,False,False,False,False,False,30
0,1,23,False,4,True,4.92,6.819999999999999,0.5,12.998,True,False,False,False,False,False,15
